id,image,page_type,has_text,has_table,objects_present,caption_short,caption_detail,text_in_image,review_priority,auto_flags,notes,is_checked,error_tags,change_log,created_at,updated_at
SGK_CanhDieu_Toan_1_page_153,SGK_CanhDieu_Toan_1_page_153.png,exercise,true,false,"[""person_child"",""book"",""notebook"",""clock_analog"",""table"",""illustration_scene""]",Trang bài tập Toán yêu cầu học sinh chọn đồng hồ chỉ giờ phù hợp với các tranh vẽ hoạt động trong ngày của nhân vật.,"Tiêu đề bài tập số 2 ở góc trên ghi: ""Chọn đồng hồ chỉ giờ thích hợp với mỗi tranh vẽ:"".
Trang sách được chia thành ba cột: cột giữa là 6 chiếc đồng hồ kim xếp dọc, hai bên là các tranh minh họa hoạt động của nhân vật Loan kèm chú thích thời gian.
Ở hàng trên cùng:
- Bên trái là tranh bé gái đang vươn vai, chú thích: ""Buổi sáng, Loan tập thể dục lúc 6 giờ."".
- Bên phải là tranh ba học sinh đang ngồi học, chú thích: ""Buổi sáng, Loan học cùng các bạn lúc 10 giờ."".
Ở hàng giữa:
- Bên trái là tranh bé gái đang ăn, chú thích: ""Loan ăn trưa lúc 11 giờ."".
- Bên phải là tranh hai trẻ em đang bơi, chú thích: ""Buổi chiều, Loan đi bơi lúc 4 giờ."".
Ở hàng dưới cùng:
- Bên trái là tranh bé gái đang đọc sách tại bàn, chú thích: ""Buổi tối, Loan đọc sách lúc 8 giờ."".
- Bên phải là tranh bé gái đang ngủ trên giường, chú thích: ""Buổi tối, Loan đi ngủ lúc 9 giờ."".
Cột giữa gồm 6 đồng hồ kim xếp từ trên xuống dưới:
- Đồng hồ thứ nhất (viền xanh lá): kim ngắn chỉ số 11, kim dài chỉ số 12.
- Đồng hồ thứ hai (viền đỏ): kim ngắn chỉ số 8, kim dài chỉ số 12.
- Đồng hồ thứ ba (viền vàng): kim ngắn chỉ số 10, kim dài chỉ số 12.
- Đồng hồ thứ tư (viền xanh dương): kim ngắn chỉ số 4, kim dài chỉ số 12.
- Đồng hồ thứ năm (viền tím): kim ngắn chỉ số 6, kim dài chỉ số 12.
- Đồng hồ thứ sáu (viền nâu): kim ngắn chỉ số 9, kim dài chỉ số 12.
Góc dưới cùng bên phải là số trang ""151"".",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 03:29:56.739169+00
SGK_CanhDieu_Toan_1_page_154,SGK_CanhDieu_Toan_1_page_154.png,exercise,true,false,"[""person_child"",""person_adult"",""school_bag"",""clock_analog"",""illustration_scene""]","Trang sách bài tập Toán gồm hai bài tập thực hành về thời gian, yêu cầu học sinh vẽ thêm kim giờ vào các mặt đồng hồ dựa trên tình huống minh họa.","Trang sách có hai bài tập được đánh số 3 và 4.

Phần trên là bài 3. Mục a) có yêu cầu: ""Đặt kim ngắn vào mỗi đồng hồ cho thích hợp:"". Bên dưới là một dãy 6 hình minh họa hoạt động trong ngày của một bé trai. Mỗi hình đi kèm một mặt đồng hồ tròn ở góc trên, trên mặt đồng hồ chỉ có kim dài chỉ vào số 12, chưa có kim ngắn. Các hoạt động lần lượt là: bé thức dậy, bé đi học, bé đến lớp, bé tắm, bé xem tivi, và bé soạn cặp sách. Giữa trang có dòng chữ mờ ""Cánh Diều"". Mục b) yêu cầu: ""Kể chuyện theo các tranh trên."".

Phần dưới là bài 4 với đề bài: ""Bạn Châu đi từ thành phố về quê. Đặt kim ngắn vào mỗi đồng hồ cho thích hợp."". Hình minh họa vẽ một con đường nối từ khu vực thành phố (bên trái) sang khu vực nông thôn (bên phải). Bên trái vẽ các tòa nhà cao tầng và hai người chở nhau trên xe máy, phía trên có một đồng hồ thiếu kim ngắn. Bên phải vẽ cảnh cổng làng, cây đa và nhà mái ngói, phía trên cũng có một đồng hồ thiếu kim ngắn.

Góc dưới cùng bên trái là số trang ""152"".",,normal,[],Các đồng hồ trong bài tập đều cố tình thiếu kim giờ (kim ngắn) để học sinh điền vào.,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 06:29:28.473457+00
SGK_CanhDieu_Toan_1_page_155,SGK_CanhDieu_Toan_1_page_155.png,exercise,true,false,"[""animal_generic"",""illustration_scene""]",Trang bài tập Toán ôn tập gồm các phép tính cộng trừ và hình minh họa chú voi.,"Tiêu đề trang ở trên cùng là ""EM ÔN LẠI NHỮNG GÌ ĐÃ HỌC"".
Phần bài 1 có yêu cầu ""1 Tính:"". Bên phải là hình minh họa chú voi với bong bóng thoại ghi ""Hãy tìm cách tính mà không cần đặt tính"". Bên dưới là ba cột phép tính. Cột thứ nhất gồm: ""5 + 2"", ""15 + 2"", ""65 + 2"". Cột thứ hai gồm: ""8 - 3"", ""18 - 3"", ""48 - 3"". Cột thứ ba gồm: ""70 + 10"", ""80 - 10"", ""80 - 70"".
Phần bài 2 bắt đầu với câu a ""2 a) Đặt tính rồi tính:"". Bên trái có hình chú voi nhắc nhở trong bong bóng thoại ""Nhớ đặt tính thẳng cột"". Bên phải là bốn đám mây chứa các phép tính. Đám mây thứ nhất chứa ""66 + 13"" và ""73 - 31"". Đám mây thứ hai chứa ""54 + 33"" và ""86 - 20"". Đám mây thứ ba chứa ""45 + 50"" và ""34 - 24"". Đám mây thứ tư chứa ""22 + 7"" và ""97 - 3"".
Phần câu b có tiêu đề ""b) Tính:"". Bên dưới là các biểu thức tính toán gồm ba số hạng. Cột trái gồm ""50 + 10 - 30"" và ""60 - 20 + 40"". Cột phải gồm ""27 + 10 + 2"" và ""48 - 5 - 20"".
Góc dưới bên phải là số trang ""153"" nằm trong hình bông hoa.",,normal,[],,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 05:36:04.063587+00
SGK_CanhDieu_Toan_1_page_156,SGK_CanhDieu_Toan_1_page_156.png,exercise,true,false,"[""clock_analog"",""countable_object"",""illustration_scene""]","Trang bài tập Toán tiểu học gồm các bài toán về đếm hình học phẳng, xem giờ trên đồng hồ kim và xem lịch ngày tháng.","Bài tập số 3 ở phía trên yêu cầu: ""Hình sau có bao nhiêu hình vuông? Hình tròn? Hình tam giác? Hình chữ nhật?"". Bên dưới là hình minh họa một ngôi nhà và cây cối được ghép từ các hình học cơ bản. Có một ông mặt trời hình tròn màu đỏ. Ngôi nhà có mái tam giác đỏ, thân nhà hình chữ nhật trắng, cửa sổ hình vuông xanh nhạt và cửa ra vào hình chữ nhật hồng. Xung quanh là các cây với tán lá hình tròn xanh và thân cây hình tam giác nâu.

Bài tập số 4 phần a) hỏi: ""Đồng hồ nào chỉ 3 giờ?"". Có hai chiếc đồng hồ kim tròn. Đồng hồ bên trái viền xanh, kim ngắn chỉ vào số 12, kim dài chỉ vào số 3. Đồng hồ bên phải viền đỏ, kim ngắn chỉ vào số 3, kim dài chỉ vào số 12.

Phần b) yêu cầu: ""Quay các kim trên mặt đồng hồ để đồng hồ chỉ: 2 giờ; 11 giờ."".

Phần c) yêu cầu: ""Đọc tờ lịch dưới đây rồi trả lời các câu hỏi:"". Hình ảnh tờ lịch ở giữa ghi dòng chữ ""THÁNG TƯ"" phía trên, số ngày ""21"" màu xanh lá rất lớn ở giữa, và ""THỨ TƯ"" ở dưới cùng.

Cuối cùng là hai câu hỏi dạng văn bản: ""– Ngày Sách Việt Nam 21 tháng Tư vào thứ mấy?"" và ""– Hưởng ứng Ngày Sách Việt Nam, Trường Tiểu học Nguyễn Du tổ chức Tuần lễ văn hoá đọc. Nếu khai mạc vào ngày 21 tháng Tư thì kết thúc vào thứ mấy?"". Góc dưới bên trái trang sách là số trang ""154"".",,normal,[],,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 05:39:15.99676+00
SGK_CanhDieu_Toan_1_page_157,SGK_CanhDieu_Toan_1_page_157.png,exercise,true,false,"[""person_adult"",""animal_generic"",""table"",""chart""]",Trang bài tập Toán gồm bài toán có lời văn về phép trừ độ dài và bài tập quan sát hình ảnh để so sánh chiều cao các con vật.,"Phần trên trang là bài tập số 5 với nội dung: “Thanh gỗ dài 85 cm, bác An cắt bớt 35 cm. Hỏi thanh gỗ còn lại dài bao nhiêu xăng-ti-mét?”. Bên phải đề bài là hình minh họa một người đàn ông đang dùng cưa cắt một thanh gỗ đặt trên bàn làm việc. Bên trái là phần để học sinh điền kết quả, gồm dòng “Phép tính:” với các ô vuông chứa dấu hỏi chấm và dấu bằng, tiếp theo là dòng “Trả lời: Thanh gỗ còn lại dài ? cm.”. Phần dưới trang là bài tập số 6 với câu hỏi: “Con vật nào cao nhất?”. Hình minh họa bên dưới vẽ bốn con vật đứng trên một bục màu tím có các bậc cao thấp khác nhau, phía sau là các dòng kẻ ngang dùng làm thước đo chiều cao. Từ trái sang phải lần lượt là thỏ, khỉ, gấu trúc và ngựa. Giữa trang có logo mờ “Cánh Diều”. Góc dưới cùng bên phải là số trang “155”.",,normal,[],,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 06:37:16.642129+00
SGK_CanhDieu_Toan_1_page_158,SGK_CanhDieu_Toan_1_page_158.png,exercise,true,false,"[""person_child"",""clock_analog"",""illustration_scene""]","Trang sách bài tập toán chủ đề Em vui học toán, bao gồm hoạt động đọc thơ về thời gian, vận động cơ thể mô phỏng kim đồng hồ và làm thủ công đồng hồ giấy.","Trang sách có tiêu đề lớn 'EM VUI HỌC TOÁN' và cụm từ trang trí 'HỌC VUI VUI HỌC' ở góc trên trái. 
Bài 1 phần a) có yêu cầu: 'Đọc bài thơ và vận động theo nhịp:'. Bên trái là khung giấy ghi bài thơ: 'Tích tắc tích tắc / Kim ngắn chỉ giờ / Kim dài chỉ phút / Tích tắc tích tắc / Thời gian vùn vụt / Nhanh như tên bay / Chớ phí một giây / Em chăm chỉ học.'. Bên phải bài thơ là hình minh họa một chiếc đồng hồ tròn có kim ngắn chỉ số 9, kim dài chỉ số 12. Cạnh đó là một bé trai đang đứng, một tay giơ thẳng lên trời, một tay dang ngang để mô phỏng kim đồng hồ. Phía dưới có hình vẽ một chiếc đồng hồ báo thức có chân đang chạy.
Phần b) yêu cầu: 'Giơ tay theo kim đồng hồ:'. Có chữ 'Mẫu:' đặt cạnh hình một bé gái đang giang tay mô phỏng đồng hồ 9 giờ, bên cạnh là hình đồng hồ kim tương ứng. Tiếp theo là hai chiếc đồng hồ khác: chiếc màu hồng có kim ngắn chỉ số 4, kim dài chỉ số 12; chiếc màu xanh lá có kim ngắn chỉ số 7, kim dài chỉ số 12.
Bài 2 có yêu cầu: 'Em làm đồng hồ bằng đĩa giấy:'. Phía dưới là hình ảnh hai chiếc đồng hồ thủ công được làm từ đĩa giấy, tô màu và gắn kim số.
Góc dưới cùng bên trái là số trang '156'.",,normal,[],,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 06:36:45.268242+00
SGK_CanhDieu_Toan_1_page_159,SGK_CanhDieu_Toan_1_page_159.png,exercise,true,false,"[""person_child"",""student"",""countable_object"",""table"",""illustration_scene""]",Trang sách bài tập gồm hai hoạt động thực hành: ghép hình từ các mảnh ghép và trò chơi gấp máy bay giấy.,"Phần trên cùng là bài tập số 3 với tiêu đề ""Ghép hình:"". Bên dưới là hình minh họa hai học sinh đang ngồi tại bàn, sắp xếp các mảnh ghép hình học nhiều màu sắc (tam giác, vuông, tròn). Trên bàn còn có một hộp đựng dụng cụ. Phía dưới mặt bàn hiển thị bốn hình mẫu đã được ghép hoàn chỉnh: một hình giống tòa tháp hoặc tên lửa, một hình mũi tên, một hình con vật giống con mèo, và một hình người máy.

Phần giữa trang là bài tập số 4 với yêu cầu ""Gấp máy bay rồi chơi trò chơi “Phi máy bay”"". Hình minh họa bên dưới vẽ cảnh bãi cỏ xanh, nơi có bốn bạn nhỏ đang vui chơi với máy bay giấy. Một chiếc máy bay đang bay trên không. Một bạn nữ đang cầm máy bay giấy có bong bóng thoại với nội dung: ""Máy bay của bạn bay xa khoảng bao nhiêu bước chân?"".

Góc dưới cùng bên phải là số trang ""157"" nằm trong hình bông hoa.",,normal,[],,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 06:13:31.720531+00
SGK_CanhDieu_Toan_1_page_160,SGK_CanhDieu_Toan_1_page_160.png,exercise,true,false,"[""animal_generic"",""animal_pet"",""food_vegetable"",""pencil"",""countable_object"",""grouped_object""]","Trang bài tập Toán ôn tập các số trong phạm vi 10, gồm bài tìm thẻ số lượng tương ứng và bài điền dấu so sánh.","Tiêu đề trang ghi ""ÔN TẬP CÁC SỐ TRONG PHẠM VI 10"".
Bài 1 có yêu cầu ""Tìm các thẻ chỉ cùng số lượng:"". Bố cục bài gồm hai cột thẻ ở hai bên lề và các nhóm hình vẽ ở giữa. Cột bên trái là các thẻ số từ ""1"" đến ""10"" xếp dọc. Cột bên phải là các thẻ chữ từ ""một"" đến ""mười"" xếp dọc. Phần giữa là các hình bầu dục chứa các nhóm đối tượng để học sinh đếm, bao gồm: 1 con chó, 3 hộp quà, 2 bông hoa, 5 con bướm, 4 cái mũ, 6 cây nấm, 7 con cá, 8 cái kéo, 9 cái bút sáp màu và 10 viên bi.
Bài 2 ở phía dưới, bên cạnh số thứ tự ""2"" là cột ký hiệu ""> < = ?"". Bài tập yêu cầu điền dấu vào ô trống có dấu hỏi chấm giữa hai số. Các phép tính được xếp thành hai hàng ngang:
Hàng trên: ""2 ? 7"", ""6 ? 9"", ""10 ? 1"", ""8 ? 8"".
Hàng dưới: ""4 ? 4"", ""8 ? 0"", ""5 ? 7"", ""10 ? 3"".
Góc dưới cùng bên trái là số trang ""158"".",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 03:52:59.321501+00
SGK_CanhDieu_Toan_1_page_161,SGK_CanhDieu_Toan_1_page_161.png,exercise,true,false,"[""person_child"",""person_adult"",""countable_object"",""table"",""illustration_scene""]","Trang bài tập Toán gồm các bài về so sánh số, điền số vào dãy và đếm số lượng dụng cụ trong tranh minh họa.","Ở phần trên cùng là bài tập 3 với yêu cầu ""Cho các số sau:"". Bên dưới là hình ảnh 4 bông hoa màu hồng, nhụy vàng, bên trong mỗi nhụy có ghi một số lần lượt là ""3"", ""9"", ""6"", ""7"". Tiếp theo là các câu hỏi: ""a) Tìm số lớn nhất."", ""b) Tìm số bé nhất."", ""c) Sắp xếp các số trên theo thứ tự từ bé đến lớn."".

Phần giữa trang là bài tập 4 với tiêu đề ""Số ?"". Bài tập gồm các dãy ô vuông chứa số và dấu hỏi chấm cần điền. Nhóm bên trái có hai hàng: hàng trên là ""? 5 6 7 ?"", hàng dưới là ""4 3 2 ? ?"". Nhóm bên phải cũng có hai hàng: hàng trên là ""? 6 7 8 ? ?"", hàng dưới là ""? ? 3 2 1 ?"".

Phần cuối trang là bài tập 5 với yêu cầu ""Xem tranh rồi đếm số đồ vật mỗi loại:"". Hình minh họa vẽ một xưởng mộc với một người đàn ông và một bé trai đang đứng bên bàn làm việc lớn màu vàng. Trên tường treo nhiều dụng cụ như cưa, đục, búa, kìm. Trên bàn có các cái bào và thanh gỗ. Góc dưới cùng bên phải là số trang ""159"".",,normal,[],,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 06:18:33.974411+00
SGK_CanhDieu_Toan_1_page_162,SGK_CanhDieu_Toan_1_page_162.png,exercise,true,false,"[""person_child"",""animal_generic"",""animal_wild"",""food_fruit"",""countable_object"",""illustration_scene""]","Trang bài tập Toán lớp 1 ôn tập về phép cộng và phép trừ trong phạm vi 10. Nội dung gồm các bài tính nhẩm và điền phép tính dựa trên tranh minh họa về chim, hươu và hái táo.","Tiêu đề trang ở trên cùng là ""ÔN TẬP PHÉP CỘNG, PHÉP TRỪ TRONG PHẠM VI 10"".

Bài 1 yêu cầu ""Tính nhẩm:"".
Phần a) gồm 4 khung chứa các phép tính:
- Khung thứ nhất: ""8 + 1"" và ""3 + 3"".
- Khung thứ hai: ""6 + 0"" và ""7 + 3"".
- Khung thứ ba: ""10 - 5"" và ""8 - 3"".
- Khung thứ tư: ""5 - 0"" và ""4 - 4"".
Phần b) gồm 2 khung chứa các dãy tính:
- Khung thứ nhất: ""7 + 2 + 1"" và ""5 - 1 - 2"".
- Khung thứ hai: ""10 - 3 + 2"" và ""4 + 2 - 5"".

Bài 2 yêu cầu ""Xem tranh rồi nêu phép cộng thích hợp:"".
- Hình bên trái vẽ một tổ chim trên cột, có 3 con chim đang đậu và 2 con chim đang bay tới. Bên dưới là các ô trống để điền phép tính: ""?"" ""?"" ""?"" ""="" ""?"".
- Hình bên phải vẽ một cái cây, cành trên có 4 con chim đậu, cành dưới có 4 con chim đậu. Bên dưới là các ô trống: ""?"" ""?"" ""?"" ""="" ""?"".

Bài 3 yêu cầu ""Xem tranh rồi nêu phép trừ thích hợp:"".
- Hình bên trái vẽ một bé gái đang hái táo từ cây trồng trong chậu, bé cầm 2 quả táo trên tay, trên cây còn lại một số quả. Bên dưới là các ô trống: ""?"" ""?"" ""?"" ""="" ""?"".
- Hình bên phải vẽ bãi cỏ, có 2 con hươu đang đứng ăn cỏ và 3 con hươu đang chạy đi. Bên dưới là các ô trống: ""?"" ""?"" ""?"" ""="" ""?"".

Góc dưới cùng bên trái là số trang ""160"".",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 04:25:18.125856+00
SGK_CanhDieu_Toan_1_page_163,SGK_CanhDieu_Toan_1_page_163.png,exercise,true,false,"[""person_child"",""animal_farm"",""countable_object"",""table"",""illustration_scene""]","Trang bài tập Toán lớp 1 với các bài toán điền số và viết phép tính dựa trên hình ảnh minh họa về trẻ em chơi bóng, ngôi sao và ổ trứng gà.","Góc trên bên trái là bài 4, phần a) với yêu cầu ""Số ?"". Hình minh họa vẽ hai nhóm trẻ em đang chạy chơi bóng trên cỏ: nhóm bên trái mặc áo đỏ, nhóm bên phải mặc áo xanh. Bên dưới hình là các phép tính cần điền kết quả, chia làm hai cột. Cột trái: ""6 + 4 = ?"" và ""4 + 6 = ?"". Cột phải: ""10 - 4 = ?"" và ""10 - 6 = ?"".

Phần b) bên dưới có yêu cầu ""Xem tranh rồi nêu phép tính thích hợp:"". Hình ảnh một bé gái đang chống cằm nhìn vào chiếc bàn gỗ thấp, trên bàn xếp các ngôi sao màu vàng và đỏ. Bên phải hình là bốn dòng ô trống để lập phép tính: hai dòng đầu là phép cộng ""? + ? = ?"", hai dòng sau là phép trừ ""? - ? = ?"".

Cuối trang là bài 5, một bài toán có lời văn: ""Ổ trứng có 7 quả, trong đó 2 quả đã nở. Hỏi trong ổ còn lại mấy quả trứng chưa nở?"". Hình minh họa một ổ rơm có những quả trứng tròn và hai chú gà con mới nở. Phía dưới là dòng ""Phép tính:"" với các ô trống để điền số và dấu ""? ? ? = ?"", và dòng ""Trả lời: Trong ổ còn lại ? quả trứng chưa nở."". Góc dưới cùng bên phải là số trang ""161"".",,normal,[],,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 06:37:32.947671+00
SGK_CanhDieu_Toan_1_page_164,SGK_CanhDieu_Toan_1_page_164.png,exercise,true,false,"[""food_fruit"",""countable_object"",""grouped_object"",""illustration_scene""]","Trang sách bài tập Toán tiểu học chủ đề ôn tập các số trong phạm vi 100, bao gồm bài tập đếm số lượng trái cây và bài tập phân tích cấu tạo số.","Tiêu đề trang ở trên cùng ghi: ""ÔN TẬP CÁC SỐ TRONG PHẠM VI 100"".

Bài tập 1 có nhãn số ""1"" và yêu cầu ""Số ?"". Bên dưới là 4 nhóm hình ảnh minh họa các loại trái cây được đựng trong túi lưới và để rời bên ngoài. Dưới mỗi nhóm hình là một ô vuông chứa dấu hỏi chấm ""?"" để điền kết quả.
- Nhóm trên trái: Một túi lưới đựng quả màu đỏ và một số quả rời.
- Nhóm trên phải: Ba túi lưới đựng quả màu cam và một số quả rời.
- Nhóm dưới trái: Bốn túi lưới đựng quả màu xanh.
- Nhóm dưới phải: Năm túi lưới đựng quả màu đỏ gai và một số quả rời.

Bài tập 2 có nhãn số ""2"".
Phần a) có yêu cầu ""Đọc mỗi số sau:"". Bên dưới là một dãy các số được viết trong hình bông hoa màu xanh lá cây, lần lượt là: ""25"", ""31"", ""64"", ""75"", ""80"", ""99"", ""100"".
Phần b) có yêu cầu ""Số ?"". Bên dưới là ba dòng bài tập điền số vào các ô vuông có dấu hỏi chấm:
- Dòng thứ nhất: ""25 gồm [?] chục và [?] đơn vị, ta viết 25 = [?] + [?]"".
- Dòng thứ hai: ""64 gồm [?] chục và [?] đơn vị, ta viết 64 = [?] + [?]"".
- Dòng thứ ba: ""80 gồm [?] chục và [?] đơn vị, ta viết 80 = [?] + [?]"".

Góc dưới cùng bên trái trang sách là số trang ""162"" nằm trong hình bông hoa màu hồng.",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 05:31:03.128941+00
SGK_CanhDieu_Toan_1_page_165,SGK_CanhDieu_Toan_1_page_165.png,exercise,true,false,"[""countable_object"",""grouped_object"",""illustration_scene""]","Trang bài tập Toán gồm các bài tập so sánh số, sắp xếp thứ tự các số và bài toán ước lượng, đếm số lượng chiếc cốc.","Phần trên cùng là bài tập số 3, bên cạnh số thứ tự bài có một khung chữ nhật dọc chứa các dấu "">"", ""<"", ""="" và một dấu hỏi chấm, gợi ý điền dấu thích hợp. Các cặp số cần so sánh được chia thành ba cột:
Cột thứ nhất gồm: ""56 ? 8"", ""39 ? 44"", ""76 ? 23"".
Cột thứ hai gồm: ""52 ? 57"", ""12 ? 12"", ""19 ? 82"".
Cột thứ ba gồm: ""83 ? 83"", ""47 ? 67"", ""7 ? 75"".

Tiếp theo là bài 4 với yêu cầu: ""Sắp xếp các số sau:"". Bên dưới là hình ảnh 4 bông hoa màu xanh, mỗi bông chứa một con số, lần lượt từ trái sang phải là: ""67"", ""49"", ""85"", ""38"".
Phía dưới các bông hoa là hai yêu cầu nhỏ:
""a) Theo thứ tự từ bé đến lớn.""
""b) Theo thứ tự từ lớn đến bé.""

Phần dưới của trang là bài 5. Câu a yêu cầu: ""a) Em hãy dự đoán trong hình sau có bao nhiêu chiếc cốc:"". Ngay bên dưới là hình minh họa một nhóm rất nhiều chiếc cốc nhỏ với nhiều màu sắc khác nhau (vàng, xanh, đỏ, hồng) được xếp thành các hàng ngang. Câu b yêu cầu: ""b) Hãy đếm để kiểm tra dự đoán của mình."".

Góc dưới bên phải trang là số trang ""163"" nằm trong hình một bông hoa màu hồng.",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 05:16:44.421061+00
SGK_CanhDieu_Toan_1_page_166,SGK_CanhDieu_Toan_1_page_166.png,exercise,true,false,"[""animal_generic"",""pencil"",""illustration_scene""]","Trang bài tập Toán ôn tập phép cộng và phép trừ trong phạm vi 100, bao gồm các bài toán tính nhẩm, đặt tính và tìm lỗi sai trong phép tính dọc.","Phía trên cùng là tiêu đề màu xanh 'ÔN TẬP PHÉP CỘNG, PHÉP TRỪ TRONG PHẠM VI 100'.
Bài 1 có yêu cầu 'Tính:'. Phần a) gồm các phép tính hai số: '14 + 3', '18 – 2', '40 + 50', '76 + 1', '65 – 1', '70 – 40'. Phần b) gồm các phép tính ba số: '30 + 20 + 10', '17 – 7 + 5', '80 – 30 – 20', '12 + 6 – 8'.
Bài 2 có yêu cầu 'Đặt tính rồi tính:'. Các phép tính được viết bên trong ba hình đám mây màu xanh nhạt. Đám mây thứ nhất chứa '65 + 24' và '39 – 12'. Đám mây thứ hai chứa '44 + 30' và '95 – 50'. Đám mây thứ ba chứa '42 + 5' và '78 – 6'.
Bài 3 có yêu cầu 'Tìm lỗi sai trong mỗi phép tính sau rồi sửa lại cho đúng:'. Bên dưới là hình minh họa một chú voi cầm bút chì đỏ đứng trên bãi cỏ. Có ba tấm bảng trắng dựng trên cỏ, mỗi bảng ghi một phép tính đặt theo cột dọc. Bảng thứ nhất ghi phép trừ: 54 trừ 2, vạch kẻ ngang, kết quả 34. Bảng thứ hai ghi phép cộng: 46 cộng 3, vạch kẻ ngang, kết quả 76. Bảng thứ ba ghi phép cộng: 6 cộng 32, vạch kẻ ngang, kết quả 92.
Góc dưới cùng bên trái là số trang '164' nằm trong hình bông hoa.",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:28.330544+00,2025-12-21 04:13:00.848043+00
SGK_CanhDieu_Toan_1_page_167,SGK_CanhDieu_Toan_1_page_167.png,exercise,true,false,"[""person_child"",""person_adult"",""animal_pet"",""food_vegetable"",""pen"",""table"",""illustration_scene""]",Trang bài tập Toán gồm các phép tính bị che khuất bởi vết mực và bài toán có lời văn về chủ đề thu hoạch ngô.,"Góc trên bên trái là bài tập 4 với tiêu đề ""Số ?"". Hình minh họa bên cạnh vẽ một chú mèo trắng đang nghịch trên bàn học, làm đổ lọ mực tím lên tờ giấy bài tập. Bên phải là ba phép tính đặt theo cột dọc bị các vết mực che khuất một số chữ số. Phép tính trừ thứ nhất: dòng trên là số 2 và một vết mực, dòng dưới là dấu trừ, vết mực và số 2, kết quả là 17. Phép tính cộng thứ hai: dòng trên là số 9 và vết mực, dòng dưới là số 2, kết quả là vết mực và số 9. Phép tính trừ thứ ba: dòng trên là vết mực và số 6, dòng dưới là dấu trừ và số 4, kết quả là 53.

Phần giữa trang là bài 5 với đề bài: ""Chị Mai bẻ được 32 bắp ngô, anh Tuấn bẻ được 47 bắp. Hỏi cả hai anh chị bẻ được bao nhiêu bắp ngô?"". Hình minh họa chiếm phần lớn không gian, vẽ cảnh đồng ngô xanh tốt. Phía xa có hai người lớn đang thu hoạch, phía trước là một bé gái mặc trang phục dân tộc và một bé trai đang đứng cạnh những đống ngô vàng.

Cuối trang là các ô trống để học sinh điền: ""Phép tính: ? ? ? = ?"" và câu kết luận ""Trả lời: Cả hai anh chị bẻ được ? bắp ngô."". Góc dưới cùng bên phải là số trang ""165"".",,high,"[""OCR_UNREADABLE"",""LAYOUT_COMPLEX""]",Các phép tính ở bài 4 bị vết mực che (cố ý) nên OCR không đọc được đầy đủ các số hạng.,checked,[],,2025-12-14 11:24:28.608991+00,2025-12-21 03:56:03.797675+00
